"exp","id","item","isold","condition1","condition2","rating","excluding","trial"
"WLM2009_e1","WLM2009_e1_8","neu3",1,"GrayscaleImage","ValenceNeutral",13,"Include",110
"WLM2009_e1","WLM2009_e1_8","r1pos6",0,"GrayscaleImage","ValencePositive",11,"Include",111
"WLM2009_e1","WLM2009_e1_8","pos14",1,"GrayscaleImage","ValencePositive",19,"Include",112
"WLM2009_e1","WLM2009_e1_8","neg5",1,"GrayscaleImage","ValenceNegative",14,"Include",113
"WLM2009_e1","WLM2009_e1_8","r1neg5",0,"GrayscaleImage","ValenceNegative",17,"Include",114
"WLM2009_e1","WLM2009_e1_8","neu20",1,"GrayscaleImage","ValenceNeutral",9,"Include",115
"WLM2009_e1","WLM2009_e1_8","r1neu9",0,"GrayscaleImage","ValenceNeutral",6,"Include",116
"WLM2009_e1","WLM2009_e1_8","r1neg21",0,"GrayscaleImage","ValenceNegative",11,"Include",117
"WLM2009_e1","WLM2009_e1_8","pos13",1,"GrayscaleImage","ValencePositive",19,"Include",118
"WLM2009_e1","WLM2009_e1_8","r1neg27",0,"GrayscaleImage","ValenceNegative",5,"Include",119
"WLM2009_e1","WLM2009_e1_8","neu24",1,"GrayscaleImage","ValenceNeutral",12,"Include",120
"WLM2009_e1","WLM2009_e1_8","r1neu5",0,"GrayscaleImage","ValenceNeutral",6,"Include",121
"WLM2009_e1","WLM2009_e1_8","r1pos9",0,"GrayscaleImage","ValencePositive",12,"Include",122
"WLM2009_e1","WLM2009_e1_8","neg6",1,"GrayscaleImage","ValenceNegative",11,"Include",123
"WLM2009_e1","WLM2009_e1_8","neg3",1,"GrayscaleImage","ValenceNegative",18,"Include",124
"WLM2009_e1","WLM2009_e1_8","r1pos5",0,"GrayscaleImage","ValencePositive",16,"Include",125
"WLM2009_e1","WLM2009_e1_8","neg24",1,"GrayscaleImage","ValenceNegative",20,"Include",126
"WLM2009_e1","WLM2009_e1_8","neu10",1,"GrayscaleImage","ValenceNeutral",11,"Include",127
"WLM2009_e1","WLM2009_e1_8","r1neu11",0,"GrayscaleImage","ValenceNeutral",11,"Include",128
"WLM2009_e1","WLM2009_e1_8","neg16",1,"GrayscaleImage","ValenceNegative",20,"Include",129
"WLM2009_e1","WLM2009_e1_8","neu4",1,"GrayscaleImage","ValenceNeutral",17,"Include",130
"WLM2009_e1","WLM2009_e1_8","r1neu10",0,"GrayscaleImage","ValenceNeutral",9,"Include",131
"WLM2009_e1","WLM2009_e1_8","pos29",1,"GrayscaleImage","ValencePositive",19,"Include",132
"WLM2009_e1","WLM2009_e1_8","r1neg2",0,"GrayscaleImage","ValenceNegative",14,"Include",133
"WLM2009_e1","WLM2009_e1_8","r1pos15",0,"GrayscaleImage","ValencePositive",14,"Include",134
"WLM2009_e1","WLM2009_e1_8","neu27",1,"GrayscaleImage","ValenceNeutral",17,"Include",135
"WLM2009_e1","WLM2009_e1_8","pos12",1,"GrayscaleImage","ValencePositive",15,"Include",136
"WLM2009_e1","WLM2009_e1_8","r1neg16",0,"GrayscaleImage","ValenceNegative",11,"Include",137
"WLM2009_e1","WLM2009_e1_8","r1neu18",0,"GrayscaleImage","ValenceNeutral",11,"Include",138
"WLM2009_e1","WLM2009_e1_8","neu7",1,"GrayscaleImage","ValenceNeutral",10,"Include",139
"WLM2009_e1","WLM2009_e1_8","r1pos7",0,"GrayscaleImage","ValencePositive",10,"Include",140
"WLM2009_e1","WLM2009_e1_8","r1neu29",0,"GrayscaleImage","ValenceNeutral",11,"Include",141
"WLM2009_e1","WLM2009_e1_8","neg11",1,"GrayscaleImage","ValenceNegative",17,"Include",142
"WLM2009_e1","WLM2009_e1_8","neu5",1,"GrayscaleImage","ValenceNeutral",10,"Include",143
"WLM2009_e1","WLM2009_e1_8","r1neu12",0,"GrayscaleImage","ValenceNeutral",10,"Include",144
"WLM2009_e1","WLM2009_e1_8","r1neg19",0,"GrayscaleImage","ValenceNegative",3,"Include",145
"WLM2009_e1","WLM2009_e1_8","neg20",1,"GrayscaleImage","ValenceNegative",20,"Include",146
"WLM2009_e1","WLM2009_e1_8","pos5",1,"GrayscaleImage","ValencePositive",20,"Include",147
"WLM2009_e1","WLM2009_e1_8","r1pos25",0,"GrayscaleImage","ValencePositive",6,"Include",148
"WLM2009_e1","WLM2009_e1_8","neg4",1,"GrayscaleImage","ValenceNegative",18,"Include",149
"WLM2009_e1","WLM2009_e1_8","pos9",1,"GrayscaleImage","ValencePositive",9,"Include",150
"WLM2009_e1","WLM2009_e1_8","r1neg26",0,"GrayscaleImage","ValenceNegative",5,"Include",151
"WLM2009_e1","WLM2009_e1_8","r1neu30",0,"GrayscaleImage","ValenceNeutral",3,"Include",152
"WLM2009_e1","WLM2009_e1_8","neg7",1,"GrayscaleImage","ValenceNegative",20,"Include",153
"WLM2009_e1","WLM2009_e1_8","r1pos11",0,"GrayscaleImage","ValencePositive",18,"Include",154
"WLM2009_e1","WLM2009_e1_8","neu12",1,"GrayscaleImage","ValenceNeutral",13,"Include",155
"WLM2009_e1","WLM2009_e1_8","r1neu13",0,"GrayscaleImage","ValenceNeutral",15,"Include",156
"WLM2009_e1","WLM2009_e1_8","pos1",1,"GrayscaleImage","ValencePositive",19,"Include",157
"WLM2009_e1","WLM2009_e1_8","r1neg18",0,"GrayscaleImage","ValenceNegative",12,"Include",158
"WLM2009_e1","WLM2009_e1_8","neg15",1,"GrayscaleImage","ValenceNegative",18,"Include",159
"WLM2009_e1","WLM2009_e1_8","pos4",1,"GrayscaleImage","ValencePositive",13,"Include",160
"WLM2009_e1","WLM2009_e1_8","r1neg24",0,"GrayscaleImage","ValenceNegative",10,"Include",161
"WLM2009_e1","WLM2009_e1_8","pos28",1,"GrayscaleImage","ValencePositive",20,"Include",162
"WLM2009_e1","WLM2009_e1_8","neu23",1,"GrayscaleImage","ValenceNeutral",12,"Include",163
"WLM2009_e1","WLM2009_e1_8","r1neu24",0,"GrayscaleImage","ValenceNeutral",7,"Include",164
"WLM2009_e1","WLM2009_e1_8","r1neg17",0,"GrayscaleImage","ValenceNegative",19,"Include",165
"WLM2009_e1","WLM2009_e1_8","pos7",1,"GrayscaleImage","ValencePositive",19,"Include",166
"WLM2009_e1","WLM2009_e1_8","r1pos16",0,"GrayscaleImage","ValencePositive",18,"Include",167
"WLM2009_e1","WLM2009_e1_8","neg25",1,"GrayscaleImage","ValenceNegative",19,"Include",168
"WLM2009_e1","WLM2009_e1_8","neu1",1,"GrayscaleImage","ValenceNeutral",15,"Include",169
"WLM2009_e1","WLM2009_e1_8","r1neg3",0,"GrayscaleImage","ValenceNegative",11,"Include",170
"WLM2009_e1","WLM2009_e1_8","neu29",1,"GrayscaleImage","ValenceNeutral",12,"Include",171
"WLM2009_e1","WLM2009_e1_8","r1pos27",0,"GrayscaleImage","ValencePositive",11,"Include",172
"WLM2009_e1","WLM2009_e1_8","neu22",1,"GrayscaleImage","ValenceNeutral",11,"Include",173
"WLM2009_e1","WLM2009_e1_8","neg22",1,"GrayscaleImage","ValenceNegative",19,"Include",174
"WLM2009_e1","WLM2009_e1_8","r1neu21",0,"GrayscaleImage","ValenceNeutral",13,"Include",175
"WLM2009_e1","WLM2009_e1_8","pos8",1,"GrayscaleImage","ValencePositive",18,"Include",176
"WLM2009_e1","WLM2009_e1_8","r1neg30",0,"GrayscaleImage","ValenceNegative",11,"Include",177
"WLM2009_e1","WLM2009_e1_8","r1neu15",0,"GrayscaleImage","ValenceNeutral",12,"Include",178
"WLM2009_e1","WLM2009_e1_8","r1pos30",0,"GrayscaleImage","ValencePositive",6,"Include",179
"WLM2009_e1","WLM2009_e1_8","r1pos23",0,"GrayscaleImage","ValencePositive",11,"Include",180
"WLM2009_e1","WLM2009_e1_9","r1pos22",0,"GrayscaleImage","ValencePositive",3,"Include",1
"WLM2009_e1","WLM2009_e1_9","pos20",1,"GrayscaleImage","ValencePositive",13,"Include",2
"WLM2009_e1","WLM2009_e1_9","neg3",1,"GrayscaleImage","ValenceNegative",8,"Include",3
"WLM2009_e1","WLM2009_e1_9","r1neu3",0,"GrayscaleImage","ValenceNeutral",5,"Include",4
"WLM2009_e1","WLM2009_e1_9","r1neu25",0,"GrayscaleImage","ValenceNeutral",4,"Include",5
"WLM2009_e1","WLM2009_e1_9","neg11",1,"GrayscaleImage","ValenceNegative",19,"Include",6
"WLM2009_e1","WLM2009_e1_9","r1pos16",0,"GrayscaleImage","ValencePositive",2,"Include",7
"WLM2009_e1","WLM2009_e1_9","neu16",1,"GrayscaleImage","ValenceNeutral",19,"Include",8
"WLM2009_e1","WLM2009_e1_9","r1neg15",0,"GrayscaleImage","ValenceNegative",3,"Include",9
"WLM2009_e1","WLM2009_e1_9","r1neg12",0,"GrayscaleImage","ValenceNegative",4,"Include",10
"WLM2009_e1","WLM2009_e1_9","neu26",1,"GrayscaleImage","ValenceNeutral",18,"Include",11
"WLM2009_e1","WLM2009_e1_9","pos19",1,"GrayscaleImage","ValencePositive",20,"Include",12
"WLM2009_e1","WLM2009_e1_9","r1neu21",0,"GrayscaleImage","ValenceNeutral",5,"Include",13
"WLM2009_e1","WLM2009_e1_9","neu20",1,"GrayscaleImage","ValenceNeutral",3,"Include",14
"WLM2009_e1","WLM2009_e1_9","pos2",1,"GrayscaleImage","ValencePositive",14,"Include",15
"WLM2009_e1","WLM2009_e1_9","r1neu20",0,"GrayscaleImage","ValenceNeutral",7,"Include",16
"WLM2009_e1","WLM2009_e1_9","r1pos10",0,"GrayscaleImage","ValencePositive",4,"Include",17
"WLM2009_e1","WLM2009_e1_9","neu4",1,"GrayscaleImage","ValenceNeutral",6,"Include",18
"WLM2009_e1","WLM2009_e1_9","r1pos4",0,"GrayscaleImage","ValencePositive",13,"Include",19
"WLM2009_e1","WLM2009_e1_9","pos21",1,"GrayscaleImage","ValencePositive",3,"Include",20
"WLM2009_e1","WLM2009_e1_9","neg24",1,"GrayscaleImage","ValenceNegative",20,"Include",21
"WLM2009_e1","WLM2009_e1_9","r1neg19",0,"GrayscaleImage","ValenceNegative",2,"Include",22
"WLM2009_e1","WLM2009_e1_9","r1pos6",0,"GrayscaleImage","ValencePositive",18,"Include",23
"WLM2009_e1","WLM2009_e1_9","neu12",1,"GrayscaleImage","ValenceNeutral",7,"Include",24
"WLM2009_e1","WLM2009_e1_9","neg9",1,"GrayscaleImage","ValenceNegative",17,"Include",25
"WLM2009_e1","WLM2009_e1_9","r1neg2",0,"GrayscaleImage","ValenceNegative",3,"Include",26
"WLM2009_e1","WLM2009_e1_9","neu1",1,"GrayscaleImage","ValenceNeutral",13,"Include",27
"WLM2009_e1","WLM2009_e1_9","r1neg25",0,"GrayscaleImage","ValenceNegative",5,"Include",28
"WLM2009_e1","WLM2009_e1_9","neg2",1,"GrayscaleImage","ValenceNegative",12,"Include",29
"WLM2009_e1","WLM2009_e1_9","r1pos27",0,"GrayscaleImage","ValencePositive",17,"Include",30
"WLM2009_e1","WLM2009_e1_9","r1neg9",0,"GrayscaleImage","ValenceNegative",4,"Include",31
"WLM2009_e1","WLM2009_e1_9","neg10",1,"GrayscaleImage","ValenceNegative",20,"Include",32
"WLM2009_e1","WLM2009_e1_9","pos9",1,"GrayscaleImage","ValencePositive",8,"Include",33
"WLM2009_e1","WLM2009_e1_9","r1neu28",0,"GrayscaleImage","ValenceNeutral",9,"Include",34
"WLM2009_e1","WLM2009_e1_9","r1pos7",0,"GrayscaleImage","ValencePositive",13,"Include",35
"WLM2009_e1","WLM2009_e1_9","neg21",1,"GrayscaleImage","ValenceNegative",17,"Include",36
"WLM2009_e1","WLM2009_e1_9","r1neg20",0,"GrayscaleImage","ValenceNegative",3,"Include",37
"WLM2009_e1","WLM2009_e1_9","r1neu5",0,"GrayscaleImage","ValenceNeutral",5,"Include",38
"WLM2009_e1","WLM2009_e1_9","neu7",1,"GrayscaleImage","ValenceNeutral",5,"Include",39
"WLM2009_e1","WLM2009_e1_9","pos25",1,"GrayscaleImage","ValencePositive",19,"Include",40
"WLM2009_e1","WLM2009_e1_9","r1neg1",0,"GrayscaleImage","ValenceNegative",14,"Include",41
"WLM2009_e1","WLM2009_e1_9","r1pos15",0,"GrayscaleImage","ValencePositive",16,"Include",42
"WLM2009_e1","WLM2009_e1_9","neg14",1,"GrayscaleImage","ValenceNegative",19,"Include",43
"WLM2009_e1","WLM2009_e1_9","r1neu1",0,"GrayscaleImage","ValenceNeutral",7,"Include",44
"WLM2009_e1","WLM2009_e1_9","neu21",1,"GrayscaleImage","ValenceNeutral",19,"Include",45
"WLM2009_e1","WLM2009_e1_9","pos12",1,"GrayscaleImage","ValencePositive",18,"Include",46
"WLM2009_e1","WLM2009_e1_9","r1pos14",0,"GrayscaleImage","ValencePositive",2,"Include",47
"WLM2009_e1","WLM2009_e1_9","r1neu30",0,"GrayscaleImage","ValenceNeutral",4,"Include",48
"WLM2009_e1","WLM2009_e1_9","pos11",1,"GrayscaleImage","ValencePositive",19,"Include",49
"WLM2009_e1","WLM2009_e1_9","r1neu17",0,"GrayscaleImage","ValenceNeutral",12,"Include",50
"WLM2009_e1","WLM2009_e1_9","r1neu15",0,"GrayscaleImage","ValenceNeutral",5,"Include",51
"WLM2009_e1","WLM2009_e1_9","pos27",1,"GrayscaleImage","ValencePositive",17,"Include",52
"WLM2009_e1","WLM2009_e1_9","r1neg29",0,"GrayscaleImage","ValenceNegative",4,"Include",53
"WLM2009_e1","WLM2009_e1_9","pos7",1,"GrayscaleImage","ValencePositive",7,"Include",54
"WLM2009_e1","WLM2009_e1_9","neg13",1,"GrayscaleImage","ValenceNegative",16,"Include",55
"WLM2009_e1","WLM2009_e1_9","r1neu11",0,"GrayscaleImage","ValenceNeutral",17,"Include",56
"WLM2009_e1","WLM2009_e1_9","neg22",1,"GrayscaleImage","ValenceNegative",19,"Include",57
"WLM2009_e1","WLM2009_e1_9","r1neg24",0,"GrayscaleImage","ValenceNegative",9,"Include",58
"WLM2009_e1","WLM2009_e1_9","r1pos21",0,"GrayscaleImage","ValencePositive",4,"Include",59
"WLM2009_e1","WLM2009_e1_9","neu23",1,"GrayscaleImage","ValenceNeutral",10,"Include",60
"WLM2009_e1","WLM2009_e1_9","neg15",1,"GrayscaleImage","ValenceNegative",18,"Include",61
"WLM2009_e1","WLM2009_e1_9","r1neg28",0,"GrayscaleImage","ValenceNegative",7,"Include",62
"WLM2009_e1","WLM2009_e1_9","neu29",1,"GrayscaleImage","ValenceNeutral",4,"Include",63
"WLM2009_e1","WLM2009_e1_9","r1pos1",0,"GrayscaleImage","ValencePositive",3,"Include",64
"WLM2009_e1","WLM2009_e1_9","neg27",1,"GrayscaleImage","ValenceNegative",3,"Include",65
"WLM2009_e1","WLM2009_e1_9","r1neg21",0,"GrayscaleImage","ValenceNegative",4,"Include",66
"WLM2009_e1","WLM2009_e1_9","pos10",1,"GrayscaleImage","ValencePositive",8,"Include",67
"WLM2009_e1","WLM2009_e1_9","r1neu2",0,"GrayscaleImage","ValenceNeutral",5,"Include",68
"WLM2009_e1","WLM2009_e1_9","pos28",1,"GrayscaleImage","ValencePositive",16,"Include",69
"WLM2009_e1","WLM2009_e1_9","neu19",1,"GrayscaleImage","ValenceNeutral",15,"Include",70
"WLM2009_e1","WLM2009_e1_9","r1pos25",0,"GrayscaleImage","ValencePositive",3,"Include",71
"WLM2009_e1","WLM2009_e1_9","neu27",1,"GrayscaleImage","ValenceNeutral",19,"Include",72
"WLM2009_e1","WLM2009_e1_9","r1neg17",0,"GrayscaleImage","ValenceNegative",2,"Include",73
"WLM2009_e1","WLM2009_e1_9","r1pos2",0,"GrayscaleImage","ValencePositive",4,"Include",74
"WLM2009_e1","WLM2009_e1_9","neg25",1,"GrayscaleImage","ValenceNegative",19,"Include",75
"WLM2009_e1","WLM2009_e1_9","r1neg11",0,"GrayscaleImage","ValenceNegative",19,"Include",76
"WLM2009_e1","WLM2009_e1_9","pos23",1,"GrayscaleImage","ValencePositive",3,"Include",77
"WLM2009_e1","WLM2009_e1_9","r1neu23",0,"GrayscaleImage","ValenceNeutral",5,"Include",78
"WLM2009_e1","WLM2009_e1_9","neu10",1,"GrayscaleImage","ValenceNeutral",5,"Include",79
"WLM2009_e1","WLM2009_e1_9","pos14",1,"GrayscaleImage","ValencePositive",20,"Include",80
"WLM2009_e1","WLM2009_e1_9","r1neu27",0,"GrayscaleImage","ValenceNeutral",4,"Include",81
"WLM2009_e1","WLM2009_e1_9","neg4",1,"GrayscaleImage","ValenceNegative",9,"Include",82
"WLM2009_e1","WLM2009_e1_9","r1pos24",0,"GrayscaleImage","ValencePositive",7,"Include",83
"WLM2009_e1","WLM2009_e1_9","r1neu4",0,"GrayscaleImage","ValenceNeutral",5,"Include",84
"WLM2009_e1","WLM2009_e1_9","neu14",1,"GrayscaleImage","ValenceNeutral",4,"Include",85
"WLM2009_e1","WLM2009_e1_9","r1neg13",0,"GrayscaleImage","ValenceNegative",3,"Include",86
"WLM2009_e1","WLM2009_e1_9","neu6",1,"GrayscaleImage","ValenceNeutral",8,"Include",87
"WLM2009_e1","WLM2009_e1_9","r1neu8",0,"GrayscaleImage","ValenceNeutral",9,"Include",88
"WLM2009_e1","WLM2009_e1_9","r1pos8",0,"GrayscaleImage","ValencePositive",14,"Include",89
"WLM2009_e1","WLM2009_e1_9","neu2",1,"GrayscaleImage","ValenceNeutral",17,"Include",90
"WLM2009_e1","WLM2009_e1_9","r1pos29",0,"GrayscaleImage","ValencePositive",4,"Include",91
"WLM2009_e1","WLM2009_e1_9","r1neg22",0,"GrayscaleImage","ValenceNegative",4,"Include",92
"WLM2009_e1","WLM2009_e1_9","pos3",1,"GrayscaleImage","ValencePositive",19,"Include",93
"WLM2009_e1","WLM2009_e1_9","pos30",1,"GrayscaleImage","ValencePositive",4,"Include",94
"WLM2009_e1","WLM2009_e1_9","r1neu10",0,"GrayscaleImage","ValenceNeutral",3,"Include",95
"WLM2009_e1","WLM2009_e1_9","neg29",1,"GrayscaleImage","ValenceNegative",5,"Include",96
"WLM2009_e1","WLM2009_e1_9","neu17",1,"GrayscaleImage","ValenceNeutral",3,"Include",97
"WLM2009_e1","WLM2009_e1_9","r1neu26",0,"GrayscaleImage","ValenceNeutral",7,"Include",98
"WLM2009_e1","WLM2009_e1_9","r1neg4",0,"GrayscaleImage","ValenceNegative",3,"Include",99
"WLM2009_e1","WLM2009_e1_9","neg12",1,"GrayscaleImage","ValenceNegative",19,"Include",100
"WLM2009_e1","WLM2009_e1_9","pos17",1,"GrayscaleImage","ValencePositive",19,"Include",101
"WLM2009_e1","WLM2009_e1_9","r1pos30",0,"GrayscaleImage","ValencePositive",7,"Include",102
"WLM2009_e1","WLM2009_e1_9","r1neg14",0,"GrayscaleImage","ValenceNegative",5,"Include",103
"WLM2009_e1","WLM2009_e1_9","pos8",1,"GrayscaleImage","ValencePositive",19,"Include",104
"WLM2009_e1","WLM2009_e1_9","neg1",1,"GrayscaleImage","ValenceNegative",4,"Include",105
"WLM2009_e1","WLM2009_e1_9","r1pos3",0,"GrayscaleImage","ValencePositive",7,"Include",106
"WLM2009_e1","WLM2009_e1_9","pos22",1,"GrayscaleImage","ValencePositive",5,"Include",107
"WLM2009_e1","WLM2009_e1_9","neg8",1,"GrayscaleImage","ValenceNegative",15,"Include",108
"WLM2009_e1","WLM2009_e1_9","r1neg10",0,"GrayscaleImage","ValenceNegative",4,"Include",109
"WLM2009_e1","WLM2009_e1_9","r1pos13",0,"GrayscaleImage","ValencePositive",3,"Include",110
"WLM2009_e1","WLM2009_e1_9","neg16",1,"GrayscaleImage","ValenceNegative",19,"Include",111
"WLM2009_e1","WLM2009_e1_9","neu22",1,"GrayscaleImage","ValenceNeutral",4,"Include",112
"WLM2009_e1","WLM2009_e1_9","r1pos12",0,"GrayscaleImage","ValencePositive",16,"Include",113
"WLM2009_e1","WLM2009_e1_9","neu25",1,"GrayscaleImage","ValenceNeutral",9,"Include",114
"WLM2009_e1","WLM2009_e1_9","r1neu19",0,"GrayscaleImage","ValenceNeutral",8,"Include",115
"WLM2009_e1","WLM2009_e1_9","r1pos19",0,"GrayscaleImage","ValencePositive",2,"Include",116
"WLM2009_e1","WLM2009_e1_9","neu5",1,"GrayscaleImage","ValenceNeutral",4,"Include",117
"WLM2009_e1","WLM2009_e1_9","pos5",1,"GrayscaleImage","ValencePositive",16,"Include",118
"WLM2009_e1","WLM2009_e1_9","r1neu14",0,"GrayscaleImage","ValenceNeutral",4,"Include",119
"WLM2009_e1","WLM2009_e1_9","r1neu6",0,"GrayscaleImage","ValenceNeutral",3,"Include",120
"WLM2009_e1","WLM2009_e1_9","neg6",1,"GrayscaleImage","ValenceNegative",19,"Include",121
"WLM2009_e1","WLM2009_e1_9","r1neg16",0,"GrayscaleImage","ValenceNegative",2,"Include",122
"WLM2009_e1","WLM2009_e1_9","r1pos18",0,"GrayscaleImage","ValencePositive",2,"Include",123
"WLM2009_e1","WLM2009_e1_9","neu24",1,"GrayscaleImage","ValenceNeutral",6,"Include",124
"WLM2009_e1","WLM2009_e1_9","r1neg26",0,"GrayscaleImage","ValenceNegative",5,"Include",125
"WLM2009_e1","WLM2009_e1_9","neu15",1,"GrayscaleImage","ValenceNeutral",14,"Include",126
"WLM2009_e1","WLM2009_e1_9","pos4",1,"GrayscaleImage","ValencePositive",13,"Include",127
"WLM2009_e1","WLM2009_e1_9","r1neg5",0,"GrayscaleImage","ValenceNegative",4,"Include",128
"WLM2009_e1","WLM2009_e1_9","neg20",1,"GrayscaleImage","ValenceNegative",12,"Include",129
"WLM2009_e1","WLM2009_e1_9","neu28",1,"GrayscaleImage","ValenceNeutral",8,"Include",130
"WLM2009_e1","WLM2009_e1_9","r1pos5",0,"GrayscaleImage","ValencePositive",3,"Include",131
"WLM2009_e1","WLM2009_e1_9","pos18",1,"GrayscaleImage","ValencePositive",20,"Include",132
"WLM2009_e1","WLM2009_e1_9","r1neu12",0,"GrayscaleImage","ValenceNeutral",2,"Include",133
"WLM2009_e1","WLM2009_e1_9","neg5",1,"GrayscaleImage","ValenceNegative",19,"Include",134
"WLM2009_e1","WLM2009_e1_9","pos15",1,"GrayscaleImage","ValencePositive",19,"Include",135
"WLM2009_e1","WLM2009_e1_9","r1neu16",0,"GrayscaleImage","ValenceNeutral",13,"Include",136
"WLM2009_e1","WLM2009_e1_9","pos24",1,"GrayscaleImage","ValencePositive",16,"Include",137
"WLM2009_e1","WLM2009_e1_9","r1neg3",0,"GrayscaleImage","ValenceNegative",3,"Include",138
"WLM2009_e1","WLM2009_e1_9","neu18",1,"GrayscaleImage","ValenceNeutral",8,"Include",139
"WLM2009_e1","WLM2009_e1_9","neg28",1,"GrayscaleImage","ValenceNegative",4,"Include",140
"WLM2009_e1","WLM2009_e1_9","r1pos17",0,"GrayscaleImage","ValencePositive",2,"Include",141
"WLM2009_e1","WLM2009_e1_9","neg26",1,"GrayscaleImage","ValenceNegative",3,"Include",142
"WLM2009_e1","WLM2009_e1_9","neg19",1,"GrayscaleImage","ValenceNegative",7,"Include",143
"WLM2009_e1","WLM2009_e1_9","r1neu9",0,"GrayscaleImage","ValenceNeutral",13,"Include",144
"WLM2009_e1","WLM2009_e1_9","r1neg23",0,"GrayscaleImage","ValenceNegative",18,"Include",145
"WLM2009_e1","WLM2009_e1_9","neg23",1,"GrayscaleImage","ValenceNegative",19,"Include",146
"WLM2009_e1","WLM2009_e1_9","r1pos9",0,"GrayscaleImage","ValencePositive",4,"Include",147
"WLM2009_e1","WLM2009_e1_9","pos16",1,"GrayscaleImage","ValencePositive",19,"Include",148
"WLM2009_e1","WLM2009_e1_9","r1neg8",0,"GrayscaleImage","ValenceNegative",4,"Include",149
"WLM2009_e1","WLM2009_e1_9","r1neu22",0,"GrayscaleImage","ValenceNeutral",4,"Include",150
"WLM2009_e1","WLM2009_e1_9","pos1",1,"GrayscaleImage","ValencePositive",18,"Include",151
"WLM2009_e1","WLM2009_e1_9","neu11",1,"GrayscaleImage","ValenceNeutral",13,"Include",152
"WLM2009_e1","WLM2009_e1_9","r1pos26",0,"GrayscaleImage","ValencePositive",9,"Include",153
"WLM2009_e1","WLM2009_e1_9","pos6",1,"GrayscaleImage","ValencePositive",17,"Include",154
"WLM2009_e1","WLM2009_e1_9","neu3",1,"GrayscaleImage","ValenceNeutral",18,"Include",155
"WLM2009_e1","WLM2009_e1_9","r1neg18",0,"GrayscaleImage","ValenceNegative",3,"Include",156
"WLM2009_e1","WLM2009_e1_9","neu8",1,"GrayscaleImage","ValenceNeutral",9,"Include",157
"WLM2009_e1","WLM2009_e1_9","r1neu29",0,"GrayscaleImage","ValenceNeutral",8,"Include",158
"WLM2009_e1","WLM2009_e1_9","r1pos11",0,"GrayscaleImage","ValencePositive",4,"Include",159
"WLM2009_e1","WLM2009_e1_9","pos29",1,"GrayscaleImage","ValencePositive",19,"Include",160
"WLM2009_e1","WLM2009_e1_9","neu9",1,"GrayscaleImage","ValenceNeutral",14,"Include",161
"WLM2009_e1","WLM2009_e1_9","r1neg7",0,"GrayscaleImage","ValenceNegative",9,"Include",162
"WLM2009_e1","WLM2009_e1_9","r1neu24",0,"GrayscaleImage","ValenceNeutral",7,"Include",163
"WLM2009_e1","WLM2009_e1_9","neg7",1,"GrayscaleImage","ValenceNegative",19,"Include",164
"WLM2009_e1","WLM2009_e1_9","neg30",1,"GrayscaleImage","ValenceNegative",18,"Include",165
"WLM2009_e1","WLM2009_e1_9","r1neu18",0,"GrayscaleImage","ValenceNeutral",4,"Include",166
"WLM2009_e1","WLM2009_e1_9","r1pos23",0,"GrayscaleImage","ValencePositive",7,"Include",167
"WLM2009_e1","WLM2009_e1_9","pos26",1,"GrayscaleImage","ValencePositive",6,"Include",168
"WLM2009_e1","WLM2009_e1_9","neg18",1,"GrayscaleImage","ValenceNegative",4,"Include",169
"WLM2009_e1","WLM2009_e1_9","r1pos28",0,"GrayscaleImage","ValencePositive",4,"Include",170
"WLM2009_e1","WLM2009_e1_9","r1neg27",0,"GrayscaleImage","ValenceNegative",3,"Include",171
"WLM2009_e1","WLM2009_e1_9","neu13",1,"GrayscaleImage","ValenceNeutral",14,"Include",172
"WLM2009_e1","WLM2009_e1_9","r1pos20",0,"GrayscaleImage","ValencePositive",3,"Include",173
"WLM2009_e1","WLM2009_e1_9","pos13",1,"GrayscaleImage","ValencePositive",19,"Include",174
"WLM2009_e1","WLM2009_e1_9","r1neg6",0,"GrayscaleImage","ValenceNegative",3,"Include",175
