"exp","id","block","item","isold","condition1","rating","RT","excluding"
"JW2019_e1","JW2019_e1_8",3,"'bell.bmp'",1,"Arrythmic",6,1122,"Include"
"JW2019_e1","JW2019_e1_8",3,"'hairdryer.bmp'",1,"Arrythmic",6,49,"Include"
"JW2019_e1","JW2019_e1_8",3,"'hikingshoe.bmp'",1,"Arrythmic",6,1639,"Include"
"JW2019_e1","JW2019_e1_8",3,"'handbag.bmp'",1,"Arrythmic",6,28,"Include"
"JW2019_e1","JW2019_e1_8",3,"'speedboat.bmp'",1,"Arrythmic",6,126,"Include"
"JW2019_e1","JW2019_e1_8",3,"'plate2.bmp'",1,"Arrythmic",6,49,"Include"
"JW2019_e1","JW2019_e1_8",3,"'cherries.bmp'",1,"Arrythmic",6,163,"Include"
"JW2019_e1","JW2019_e1_8",3,"'toiletroll.bmp'",1,"Arrythmic",6,307,"Include"
"JW2019_e1","JW2019_e1_8",3,"'penguin.bmp'",1,"Arrythmic",6,181,"Include"
"JW2019_e1","JW2019_e1_8",3,"'toiletpaper.bmp'",1,"Arrythmic",6,177,"Include"
"JW2019_e1","JW2019_e1_8",3,"'trombone.bmp'",1,"Arrythmic",6,27,"Include"
"JW2019_e1","JW2019_e1_8",3,"'bench.bmp'",1,"Arrythmic",6,512,"Include"
"JW2019_e1","JW2019_e1_8",3,"'hedge_clippers.bmp'",1,"Arrythmic",6,525,"Include"
"JW2019_e1","JW2019_e1_8",3,"'bicycle.bmp'",1,"Arrythmic",6,215,"Include"
"JW2019_e1","JW2019_e1_8",3,"'toaster.bmp'",1,"Arrythmic",6,108,"Include"
"JW2019_e1","JW2019_e1_8",3,"'brush.bmp'",1,"Arrythmic",6,250,"Include"
"JW2019_e1","JW2019_e1_8",3,"'spraybottle.bmp'",1,"Arrythmic",6,360,"Include"
"JW2019_e1","JW2019_e1_8",3,"'carpet.bmp'",1,"Arrythmic",6,464,"Include"
"JW2019_e1","JW2019_e1_8",3,"'wirecutter.bmp'",1,"Arrythmic",6,662,"Include"
"JW2019_e1","JW2019_e1_8",3,"'colander.bmp'",1,"Arrythmic",6,267,"Include"
"JW2019_e1","JW2019_e1_8",3,"'frog.bmp'",1,"Arrythmic",6,322,"Include"
"JW2019_e1","JW2019_e1_8",3,"'brush4.bmp'",1,"Arrythmic",6,499,"Include"
"JW2019_e1","JW2019_e1_8",3,"'ottoman.bmp'",1,"Arrythmic",5,5400,"Include"
"JW2019_e1","JW2019_e1_8",3,"'lock.bmp'",1,"Arrythmic",6,143,"Include"
"JW2019_e1","JW2019_e1_8",3,"'bread.bmp'",1,"Arrythmic",6,66,"Include"
"JW2019_e1","JW2019_e1_8",3,"'blueberry.bmp'",1,"Arrythmic",6,705,"Include"
"JW2019_e1","JW2019_e1_8",3,"'paintcan.bmp'",1,"Arrythmic",6,538,"Include"
"JW2019_e1","JW2019_e1_8",3,"'giraffe.bmp'",1,"Arrythmic",6,896,"Include"
"JW2019_e1","JW2019_e1_8",3,"'piano.bmp'",1,"Arrythmic",2,713,"Include"
"JW2019_e1","JW2019_e1_8",3,"'table.bmp'",1,"Arrythmic",2,5320,"Include"
"JW2019_e1","JW2019_e1_8",4,"'celery.bmp'",0,"Rhythmic",1,537,"Include"
"JW2019_e1","JW2019_e1_8",4,"'hairclip.bmp'",0,"Rhythmic",1,636,"Include"
"JW2019_e1","JW2019_e1_8",4,"'tongs.bmp'",0,"Rhythmic",1,433,"Include"
"JW2019_e1","JW2019_e1_8",4,"'sewingmachine.bmp'",0,"Rhythmic",1,224,"Include"
"JW2019_e1","JW2019_e1_8",4,"'screwdriver.bmp'",0,"Rhythmic",1,308,"Include"
"JW2019_e1","JW2019_e1_8",4,"'jar.bmp'",0,"Rhythmic",1,151,"Include"
"JW2019_e1","JW2019_e1_8",4,"'babyseat.bmp'",0,"Rhythmic",1,334,"Include"
"JW2019_e1","JW2019_e1_8",4,"'fan.bmp'",0,"Rhythmic",1,123,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cello.bmp'",0,"Rhythmic",1,586,"Include"
"JW2019_e1","JW2019_e1_8",4,"'pineapple.bmp'",0,"Rhythmic",1,483,"Include"
"JW2019_e1","JW2019_e1_8",4,"'saxophone.bmp'",0,"Rhythmic",1,459,"Include"
"JW2019_e1","JW2019_e1_8",4,"'jacket.bmp'",0,"Rhythmic",1,70,"Include"
"JW2019_e1","JW2019_e1_8",4,"'broccoli.bmp'",0,"Rhythmic",1,545,"Include"
"JW2019_e1","JW2019_e1_8",4,"'lever.bmp'",0,"Rhythmic",1,315,"Include"
"JW2019_e1","JW2019_e1_8",4,"'footstool.bmp'",0,"Rhythmic",2,2076,"Include"
"JW2019_e1","JW2019_e1_8",4,"'sandal.bmp'",0,"Rhythmic",1,143,"Include"
"JW2019_e1","JW2019_e1_8",4,"'nailclippers.bmp'",0,"Rhythmic",1,317,"Include"
"JW2019_e1","JW2019_e1_8",4,"'koala.bmp'",0,"Rhythmic",1,636,"Include"
"JW2019_e1","JW2019_e1_8",4,"'saw.bmp'",0,"Rhythmic",1,428,"Include"
"JW2019_e1","JW2019_e1_8",4,"'calculator.bmp'",0,"Rhythmic",1,407,"Include"
"JW2019_e1","JW2019_e1_8",4,"'owl.bmp'",0,"Rhythmic",1,1242,"Include"
"JW2019_e1","JW2019_e1_8",4,"'recliner.bmp'",0,"Rhythmic",1,137,"Include"
"JW2019_e1","JW2019_e1_8",4,"'carriage.bmp'",0,"Rhythmic",1,70,"Include"
"JW2019_e1","JW2019_e1_8",4,"'mouse.bmp'",0,"Rhythmic",1,630,"Include"
"JW2019_e1","JW2019_e1_8",4,"'coat.bmp'",0,"Rhythmic",1,225,"Include"
"JW2019_e1","JW2019_e1_8",4,"'lightbulb.bmp'",0,"Rhythmic",1,84,"Include"
"JW2019_e1","JW2019_e1_8",4,"'xylophone2.bmp'",0,"Rhythmic",1,48,"Include"
"JW2019_e1","JW2019_e1_8",4,"'carkeys.bmp'",0,"Rhythmic",1,22,"Include"
"JW2019_e1","JW2019_e1_8",4,"'goat.bmp'",0,"Rhythmic",1,351,"Include"
"JW2019_e1","JW2019_e1_8",4,"'dandelion.bmp'",0,"Rhythmic",1,174,"Include"
"JW2019_e1","JW2019_e1_8",4,"'toytank.bmp'",0,"Rhythmic",1,262,"Include"
"JW2019_e1","JW2019_e1_8",4,"'bun.bmp'",0,"Rhythmic",1,535,"Include"
"JW2019_e1","JW2019_e1_8",4,"'measuringtape.bmp'",0,"Rhythmic",1,70,"Include"
"JW2019_e1","JW2019_e1_8",4,"'pitchfork.bmp'",0,"Rhythmic",1,7,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cup.bmp'",0,"Rhythmic",1,394,"Include"
"JW2019_e1","JW2019_e1_8",4,"'chair.bmp'",0,"Rhythmic",1,109,"Include"
"JW2019_e1","JW2019_e1_8",4,"'telephone.bmp'",0,"Rhythmic",1,349,"Include"
"JW2019_e1","JW2019_e1_8",4,"'bus.bmp'",0,"Rhythmic",1,267,"Include"
"JW2019_e1","JW2019_e1_8",4,"'blender.bmp'",0,"Rhythmic",1,276,"Include"
"JW2019_e1","JW2019_e1_8",4,"'spatula.bmp'",0,"Rhythmic",1,355,"Include"
"JW2019_e1","JW2019_e1_8",4,"'boat.bmp'",1,"Rhythmic",6,234,"Include"
"JW2019_e1","JW2019_e1_8",4,"'pictureframe.bmp'",1,"Rhythmic",6,218,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cellphone.bmp'",1,"Rhythmic",6,643,"Include"
"JW2019_e1","JW2019_e1_8",4,"'magnifingglass.bmp'",1,"Rhythmic",6,34,"Include"
"JW2019_e1","JW2019_e1_8",4,"'box.bmp'",1,"Rhythmic",6,246,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cake3.bmp'",1,"Rhythmic",6,42,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cymbals.bmp'",1,"Rhythmic",6,125,"Include"
"JW2019_e1","JW2019_e1_8",4,"'clock2.bmp'",1,"Rhythmic",6,264,"Include"
"JW2019_e1","JW2019_e1_8",4,"'monkey.bmp'",1,"Rhythmic",6,146,"Include"
"JW2019_e1","JW2019_e1_8",4,"'strainer.bmp'",1,"Rhythmic",6,10,"Include"
"JW2019_e1","JW2019_e1_8",4,"'pear.bmp'",1,"Rhythmic",6,63,"Include"
"JW2019_e1","JW2019_e1_8",4,"'speaker.bmp'",1,"Rhythmic",6,83,"Include"
"JW2019_e1","JW2019_e1_8",4,"'ridinghelmet.bmp'",1,"Rhythmic",6,27,"Include"
"JW2019_e1","JW2019_e1_8",4,"'stool.bmp'",1,"Rhythmic",6,225,"Include"
"JW2019_e1","JW2019_e1_8",4,"'table2.bmp'",1,"Rhythmic",6,446,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cheese.bmp'",1,"Rhythmic",6,335,"Include"
"JW2019_e1","JW2019_e1_8",4,"'shoe.bmp'",1,"Rhythmic",6,953,"Include"
"JW2019_e1","JW2019_e1_8",4,"'pencilsharpener.bmp'",1,"Rhythmic",6,23,"Include"
"JW2019_e1","JW2019_e1_8",4,"'candle.bmp'",1,"Rhythmic",6,199,"Include"
"JW2019_e1","JW2019_e1_8",4,"'beanbag.bmp'",1,"Rhythmic",6,94,"Include"
"JW2019_e1","JW2019_e1_8",4,"'kangaroo.bmp'",1,"Rhythmic",5,5517,"Include"
"JW2019_e1","JW2019_e1_8",4,"'motorcycle.bmp'",1,"Rhythmic",6,98,"Include"
"JW2019_e1","JW2019_e1_8",4,"'studiolight.bmp'",1,"Rhythmic",6,107,"Include"
"JW2019_e1","JW2019_e1_8",4,"'lorry.bmp'",1,"Rhythmic",6,80,"Include"
"JW2019_e1","JW2019_e1_8",4,"'jumper.bmp'",1,"Rhythmic",6,113,"Include"
"JW2019_e1","JW2019_e1_8",4,"'pen.bmp'",1,"Rhythmic",6,454,"Include"
"JW2019_e1","JW2019_e1_8",4,"'horse.bmp'",1,"Rhythmic",6,72,"Include"
"JW2019_e1","JW2019_e1_8",4,"'triangle.bmp'",1,"Rhythmic",6,216,"Include"
"JW2019_e1","JW2019_e1_8",4,"'potato.bmp'",1,"Rhythmic",6,476,"Include"
"JW2019_e1","JW2019_e1_8",4,"'lion.bmp'",1,"Rhythmic",6,956,"Include"
"JW2019_e1","JW2019_e1_8",4,"'chair2.bmp'",1,"Rhythmic",5,981,"Include"
"JW2019_e1","JW2019_e1_8",4,"'wash.bmp'",1,"Rhythmic",6,86,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cauliflower.bmp'",1,"Rhythmic",6,635,"Include"
"JW2019_e1","JW2019_e1_8",4,"'vinyl.bmp'",1,"Rhythmic",6,363,"Include"
"JW2019_e1","JW2019_e1_8",4,"'wrench.bmp'",1,"Rhythmic",6,649,"Include"
"JW2019_e1","JW2019_e1_8",4,"'cup2.bmp'",1,"Rhythmic",5,1308,"Include"
"JW2019_e1","JW2019_e1_8",4,"'bowtie.bmp'",1,"Rhythmic",6,144,"Include"
"JW2019_e1","JW2019_e1_8",4,"'paintbrush.bmp'",1,"Rhythmic",6,441,"Include"
"JW2019_e1","JW2019_e1_8",4,"'spoon.bmp'",1,"Rhythmic",2,1547,"Include"
"JW2019_e1","JW2019_e1_8",4,"'fork.bmp'",1,"Rhythmic",1,914,"Include"
"JW2019_e1","JW2019_e1_8",5,"'greenonion.bmp'",0,"Arrythmic",6,1144,"Include"
"JW2019_e1","JW2019_e1_8",5,"'tiger.bmp'",0,"Arrythmic",6,598,"Include"
"JW2019_e1","JW2019_e1_8",5,"'jewelrybox.bmp'",0,"Arrythmic",5,3933,"Include"
"JW2019_e1","JW2019_e1_8",5,"'memorystick.bmp'",0,"Arrythmic",1,271,"Include"
"JW2019_e1","JW2019_e1_8",5,"'speakers.bmp'",0,"Arrythmic",1,188,"Include"
"JW2019_e1","JW2019_e1_8",5,"'shelf.bmp'",0,"Arrythmic",1,97,"Include"
"JW2019_e1","JW2019_e1_8",5,"'dresser3.bmp'",0,"Arrythmic",1,245,"Include"
"JW2019_e1","JW2019_e1_8",5,"'bear.bmp'",0,"Arrythmic",1,307,"Include"
"JW2019_e1","JW2019_e1_8",5,"'envelope.bmp'",0,"Arrythmic",1,25,"Include"
"JW2019_e1","JW2019_e1_8",5,"'comb.bmp'",0,"Arrythmic",1,360,"Include"
"JW2019_e1","JW2019_e1_8",5,"'umbrella.bmp'",0,"Arrythmic",1,103,"Include"
"JW2019_e1","JW2019_e1_8",5,"'glasses.bmp'",0,"Arrythmic",1,242,"Include"
"JW2019_e1","JW2019_e1_8",5,"'bike.bmp'",0,"Arrythmic",1,41,"Include"
"JW2019_e1","JW2019_e1_8",5,"'washing_machine.bmp'",0,"Arrythmic",1,149,"Include"
"JW2019_e1","JW2019_e1_8",5,"'rubberband.bmp'",0,"Arrythmic",1,61,"Include"
"JW2019_e1","JW2019_e1_8",5,"'ceilingfan.bmp'",0,"Arrythmic",1,101,"Include"
"JW2019_e1","JW2019_e1_8",5,"'sail_boat.bmp'",0,"Arrythmic",1,147,"Include"
"JW2019_e1","JW2019_e1_8",5,"'brush3.bmp'",0,"Arrythmic",1,396,"Include"
"JW2019_e1","JW2019_e1_8",5,"'apple.bmp'",0,"Arrythmic",2,1154,"Include"
"JW2019_e1","JW2019_e1_8",5,"'rake.bmp'",0,"Arrythmic",1,442,"Include"
"JW2019_e1","JW2019_e1_8",5,"'tortoise.bmp'",0,"Arrythmic",1,206,"Include"
"JW2019_e1","JW2019_e1_8",5,"'dog.bmp'",0,"Arrythmic",1,608,"Include"
"JW2019_e1","JW2019_e1_8",5,"'runningshoe.bmp'",0,"Arrythmic",1,185,"Include"
"JW2019_e1","JW2019_e1_8",5,"'mixer.bmp'",0,"Arrythmic",1,810,"Include"
"JW2019_e1","JW2019_e1_8",5,"'pepper.bmp'",0,"Arrythmic",1,296,"Include"
"JW2019_e1","JW2019_e1_8",5,"'submarine.bmp'",0,"Arrythmic",1,211,"Include"
"JW2019_e1","JW2019_e1_8",5,"'jukebox.bmp'",0,"Arrythmic",1,84,"Include"
"JW2019_e1","JW2019_e1_8",5,"'tshirt.bmp'",0,"Arrythmic",1,146,"Include"
"JW2019_e1","JW2019_e1_8",5,"'pizza.bmp'",0,"Arrythmic",1,161,"Include"
"JW2019_e1","JW2019_e1_8",5,"'spatula2.bmp'",0,"Arrythmic",1,81,"Include"
"JW2019_e1","JW2019_e1_8",5,"'ladle.bmp'",0,"Arrythmic",1,59,"Include"
"JW2019_e1","JW2019_e1_8",5,"'screw2.bmp'",0,"Arrythmic",1,125,"Include"
"JW2019_e1","JW2019_e1_8",5,"'bottle.bmp'",0,"Arrythmic",1,43,"Include"
"JW2019_e1","JW2019_e1_8",5,"'flannel.bmp'",0,"Arrythmic",1,417,"Include"
"JW2019_e1","JW2019_e1_8",5,"'violin.bmp'",0,"Arrythmic",1,183,"Include"
"JW2019_e1","JW2019_e1_8",5,"'belt.bmp'",0,"Arrythmic",1,480,"Include"
"JW2019_e1","JW2019_e1_8",5,"'dice.bmp'",0,"Arrythmic",1,132,"Include"
"JW2019_e1","JW2019_e1_8",5,"'alarmclock.bmp'",0,"Arrythmic",2,1631,"Include"
"JW2019_e1","JW2019_e1_8",5,"'battery.bmp'",0,"Arrythmic",1,577,"Include"
"JW2019_e1","JW2019_e1_8",5,"'babybottle.bmp'",0,"Arrythmic",1,370,"Include"
"JW2019_e1","JW2019_e1_8",5,"'watermelon.bmp'",1,"Arrythmic",6,134,"Include"
"JW2019_e1","JW2019_e1_8",5,"'key.bmp'",1,"Arrythmic",6,366,"Include"
"JW2019_e1","JW2019_e1_8",5,"'airplane.bmp'",1,"Arrythmic",6,57,"Include"
"JW2019_e1","JW2019_e1_8",5,"'dustpan.bmp'",1,"Arrythmic",6,634,"Include"
"JW2019_e1","JW2019_e1_8",5,"'folder2.bmp'",1,"Arrythmic",6,399,"Include"
"JW2019_e1","JW2019_e1_8",5,"'ruler.bmp'",1,"Arrythmic",6,442,"Include"
"JW2019_e1","JW2019_e1_8",5,"'cat.bmp'",1,"Arrythmic",6,482,"Include"
"JW2019_e1","JW2019_e1_8",5,"'pants.bmp'",1,"Arrythmic",5,684,"Include"
"JW2019_e1","JW2019_e1_8",5,"'bandaid.bmp'",1,"Arrythmic",6,541,"Include"
"JW2019_e1","JW2019_e1_8",5,"'laptop.bmp'",1,"Arrythmic",6,15,"Include"
"JW2019_e1","JW2019_e1_8",5,"'knife.bmp'",1,"Arrythmic",6,92,"Include"
"JW2019_e1","JW2019_e1_8",5,"'desk.bmp'",1,"Arrythmic",6,117,"Include"
"JW2019_e1","JW2019_e1_8",5,"'trumpet.bmp'",1,"Arrythmic",6,318,"Include"
"JW2019_e1","JW2019_e1_8",5,"'bikehelmet.bmp'",1,"Arrythmic",5,2111,"Include"
"JW2019_e1","JW2019_e1_8",5,"'tie.bmp'",1,"Arrythmic",6,71,"Include"
"JW2019_e1","JW2019_e1_8",5,"'bed.bmp'",1,"Arrythmic",6,244,"Include"
"JW2019_e1","JW2019_e1_8",5,"'zebra.bmp'",1,"Arrythmic",6,100,"Include"
"JW2019_e1","JW2019_e1_8",5,"'woodenspoon.bmp'",1,"Arrythmic",6,383,"Include"
"JW2019_e1","JW2019_e1_8",5,"'wolf.bmp'",1,"Arrythmic",6,179,"Include"
"JW2019_e1","JW2019_e1_8",5,"'sofa.bmp'",1,"Arrythmic",6,76,"Include"
"JW2019_e1","JW2019_e1_8",5,"'boot.bmp'",1,"Arrythmic",6,133,"Include"
"JW2019_e1","JW2019_e1_8",5,"'sweet.bmp'",1,"Arrythmic",6,313,"Include"
"JW2019_e1","JW2019_e1_8",5,"'garlic.bmp'",1,"Arrythmic",6,205,"Include"
"JW2019_e1","JW2019_e1_8",5,"'tractor3.bmp'",1,"Arrythmic",6,447,"Include"
"JW2019_e1","JW2019_e1_8",5,"'lipstick.bmp'",1,"Arrythmic",6,207,"Include"
"JW2019_e1","JW2019_e1_8",5,"'asparagus.bmp'",1,"Arrythmic",6,48,"Include"
"JW2019_e1","JW2019_e1_8",5,"'caravan.bmp'",1,"Arrythmic",6,233,"Include"
"JW2019_e1","JW2019_e1_8",5,"'towel.bmp'",1,"Arrythmic",6,564,"Include"
"JW2019_e1","JW2019_e1_8",5,"'painttray.bmp'",1,"Arrythmic",6,114,"Include"
"JW2019_e1","JW2019_e1_8",5,"'cow.bmp'",1,"Arrythmic",6,160,"Include"
"JW2019_e1","JW2019_e1_8",5,"'guitar.bmp'",1,"Arrythmic",6,231,"Include"
"JW2019_e1","JW2019_e1_8",5,"'drawingpins.bmp'",1,"Arrythmic",6,514,"Include"
"JW2019_e1","JW2019_e1_8",5,"'stapler.bmp'",1,"Arrythmic",6,16,"Include"
"JW2019_e1","JW2019_e1_8",5,"'camera.bmp'",1,"Arrythmic",5,735,"Include"
"JW2019_e1","JW2019_e1_8",5,"'accordion.bmp'",1,"Arrythmic",6,170,"Include"
"JW2019_e1","JW2019_e1_8",5,"'bowl.bmp'",1,"Arrythmic",1,273,"Include"
"JW2019_e1","JW2019_e1_8",5,"'walkman.bmp'",1,"Arrythmic",1,388,"Include"
"JW2019_e1","JW2019_e1_8",5,"'torch.bmp'",1,"Arrythmic",1,321,"Include"
"JW2019_e1","JW2019_e1_8",5,"'broom.bmp'",1,"Arrythmic",1,303,"Include"
"JW2019_e1","JW2019_e1_8",5,"'peppermill.bmp'",1,"Arrythmic",1,440,"Include"
"JW2019_e1","JW2019_e1_8",6,"'jeans.bmp'",0,"Rhythmic",5,1092,"Include"
"JW2019_e1","JW2019_e1_8",6,"'envelop2.bmp'",0,"Rhythmic",5,625,"Include"
"JW2019_e1","JW2019_e1_8",6,"'tomato.bmp'",0,"Rhythmic",5,371,"Include"
"JW2019_e1","JW2019_e1_8",6,"'pencil.bmp'",0,"Rhythmic",1,385,"Include"
"JW2019_e1","JW2019_e1_8",6,"'viola.bmp'",0,"Rhythmic",1,406,"Include"
"JW2019_e1","JW2019_e1_8",6,"'oboe.bmp'",0,"Rhythmic",1,332,"Include"
"JW2019_e1","JW2019_e1_8",6,"'sock.bmp'",0,"Rhythmic",1,33,"Include"
"JW2019_e1","JW2019_e1_8",6,"'vanilla.bmp'",0,"Rhythmic",1,606,"Include"
"JW2019_e1","JW2019_e1_8",6,"'baseball.bmp'",0,"Rhythmic",1,100,"Include"
"JW2019_e1","JW2019_e1_8",6,"'corkscrew3.bmp'",0,"Rhythmic",1,449,"Include"
"JW2019_e1","JW2019_e1_8",6,"'clock.bmp'",0,"Rhythmic",2,1954,"Include"
"JW2019_e1","JW2019_e1_8",6,"'lettuce.bmp'",0,"Rhythmic",1,495,"Include"
"JW2019_e1","JW2019_e1_8",6,"'can_opener.bmp'",0,"Rhythmic",1,379,"Include"
"JW2019_e1","JW2019_e1_8",6,"'can.bmp'",0,"Rhythmic",1,121,"Include"
"JW2019_e1","JW2019_e1_8",6,"'avocado.bmp'",0,"Rhythmic",1,389,"Include"
"JW2019_e1","JW2019_e1_8",6,"'pingpong.bmp'",0,"Rhythmic",1,53,"Include"
"JW2019_e1","JW2019_e1_8",6,"'dinner_chair.bmp'",0,"Rhythmic",1,424,"Include"
"JW2019_e1","JW2019_e1_8",6,"'air_balloon.bmp'",0,"Rhythmic",1,379,"Include"
"JW2019_e1","JW2019_e1_8",6,"'shorts.bmp'",0,"Rhythmic",1,211,"Include"
"JW2019_e1","JW2019_e1_8",6,"'hose.bmp'",0,"Rhythmic",1,139,"Include"
"JW2019_e1","JW2019_e1_8",6,"'bucket.bmp'",0,"Rhythmic",1,17,"Include"
"JW2019_e1","JW2019_e1_8",6,"'fishing.bmp'",0,"Rhythmic",1,129,"Include"
"JW2019_e1","JW2019_e1_8",6,"'armchair.bmp'",0,"Rhythmic",1,400,"Include"
"JW2019_e1","JW2019_e1_8",6,"'cap.bmp'",0,"Rhythmic",1,103,"Include"
"JW2019_e1","JW2019_e1_8",6,"'train.bmp'",0,"Rhythmic",1,49,"Include"
"JW2019_e1","JW2019_e1_8",6,"'lighter.bmp'",0,"Rhythmic",1,3,"Include"
"JW2019_e1","JW2019_e1_8",6,"'wineglass.bmp'",0,"Rhythmic",1,50,"Include"
"JW2019_e1","JW2019_e1_8",6,"'toothbrush.bmp'",0,"Rhythmic",1,74,"Include"
"JW2019_e1","JW2019_e1_8",6,"'icecubetray.bmp'",0,"Rhythmic",1,584,"Include"
"JW2019_e1","JW2019_e1_8",6,"'computer.bmp'",0,"Rhythmic",1,52,"Include"
"JW2019_e1","JW2019_e1_8",6,"'moped.bmp'",0,"Rhythmic",1,1159,"Include"
"JW2019_e1","JW2019_e1_8",6,"'squirrel.bmp'",0,"Rhythmic",1,714,"Include"
"JW2019_e1","JW2019_e1_8",6,"'electric_guitar.bmp'",0,"Rhythmic",2,1011,"Include"
"JW2019_e1","JW2019_e1_8",6,"'deer.bmp'",0,"Rhythmic",2,2601,"Include"
"JW2019_e1","JW2019_e1_8",6,"'camel.bmp'",0,"Rhythmic",1,439,"Include"
"JW2019_e1","JW2019_e1_8",6,"'videocamera.bmp'",0,"Rhythmic",1,164,"Include"
"JW2019_e1","JW2019_e1_8",6,"'sheep.bmp'",0,"Rhythmic",1,334,"Include"
"JW2019_e1","JW2019_e1_8",6,"'tape_measure.bmp'",0,"Rhythmic",1,469,"Include"
"JW2019_e1","JW2019_e1_8",6,"'lamp.bmp'",0,"Rhythmic",1,422,"Include"
"JW2019_e1","JW2019_e1_8",6,"'wardrobe.bmp'",0,"Rhythmic",1,405,"Include"
"JW2019_e1","JW2019_e1_8",6,"'scooter.bmp'",1,"Rhythmic",6,967,"Include"
"JW2019_e1","JW2019_e1_8",6,"'binoculars.bmp'",1,"Rhythmic",6,93,"Include"
"JW2019_e1","JW2019_e1_8",6,"'paintroller.bmp'",1,"Rhythmic",6,112,"Include"
"JW2019_e1","JW2019_e1_8",6,"'safetypin.bmp'",1,"Rhythmic",6,6,"Include"
"JW2019_e1","JW2019_e1_8",6,"'rhino.bmp'",1,"Rhythmic",6,111,"Include"
"JW2019_e1","JW2019_e1_8",6,"'knife2.bmp'",1,"Rhythmic",6,16,"Include"
"JW2019_e1","JW2019_e1_8",6,"'roller.bmp'",1,"Rhythmic",6,56,"Include"
"JW2019_e1","JW2019_e1_8",6,"'cone.bmp'",1,"Rhythmic",6,404,"Include"
"JW2019_e1","JW2019_e1_8",6,"'lime.bmp'",1,"Rhythmic",6,174,"Include"
"JW2019_e1","JW2019_e1_8",6,"'weighing_scales.bmp'",1,"Rhythmic",6,192,"Include"
"JW2019_e1","JW2019_e1_8",6,"'egg.bmp'",1,"Rhythmic",6,364,"Include"
"JW2019_e1","JW2019_e1_8",6,"'giftbag.bmp'",1,"Rhythmic",6,16,"Include"
"JW2019_e1","JW2019_e1_8",6,"'chest.bmp'",1,"Rhythmic",6,35,"Include"
"JW2019_e1","JW2019_e1_8",6,"'iceskate.bmp'",1,"Rhythmic",6,416,"Include"
"JW2019_e1","JW2019_e1_8",6,"'banana.bmp'",1,"Rhythmic",6,41,"Include"
"JW2019_e1","JW2019_e1_8",6,"'sealion.bmp'",1,"Rhythmic",6,93,"Include"
"JW2019_e1","JW2019_e1_8",6,"'gloves.bmp'",1,"Rhythmic",6,276,"Include"
"JW2019_e1","JW2019_e1_8",6,"'stapleremover.bmp'",1,"Rhythmic",6,312,"Include"
"JW2019_e1","JW2019_e1_8",6,"'kleenexbox.bmp'",1,"Rhythmic",6,137,"Include"
"JW2019_e1","JW2019_e1_8",6,"'case2.bmp'",1,"Rhythmic",6,6,"Include"
"JW2019_e1","JW2019_e1_8",6,"'truck.bmp'",1,"Rhythmic",6,440,"Include"
"JW2019_e1","JW2019_e1_8",6,"'fox.bmp'",1,"Rhythmic",5,2464,"Include"
"JW2019_e1","JW2019_e1_8",6,"'vacuum_cleaner.bmp'",1,"Rhythmic",6,147,"Include"
"JW2019_e1","JW2019_e1_8",6,"'printer.bmp'",1,"Rhythmic",6,70,"Include"
"JW2019_e1","JW2019_e1_8",6,"'tuba.bmp'",1,"Rhythmic",6,246,"Include"
"JW2019_e1","JW2019_e1_8",6,"'electricrazor.bmp'",1,"Rhythmic",6,187,"Include"
"JW2019_e1","JW2019_e1_8",6,"'slipper.bmp'",1,"Rhythmic",6,137,"Include"
"JW2019_e1","JW2019_e1_8",6,"'airplane2.bmp'",1,"Rhythmic",5,545,"Include"
"JW2019_e1","JW2019_e1_8",6,"'harp.bmp'",1,"Rhythmic",5,616,"Include"
"JW2019_e1","JW2019_e1_8",6,"'chimes.bmp'",1,"Rhythmic",6,265,"Include"
"JW2019_e1","JW2019_e1_8",6,"'donkey.bmp'",1,"Rhythmic",6,161,"Include"
"JW2019_e1","JW2019_e1_8",6,"'folder.bmp'",1,"Rhythmic",6,777,"Include"
"JW2019_e1","JW2019_e1_8",6,"'chessboard.bmp'",1,"Rhythmic",6,423,"Include"
"JW2019_e1","JW2019_e1_8",6,"'jug.bmp'",1,"Rhythmic",6,252,"Include"
"JW2019_e1","JW2019_e1_8",6,"'mars.bmp'",1,"Rhythmic",6,474,"Include"
"JW2019_e1","JW2019_e1_8",6,"'door.bmp'",1,"Rhythmic",2,2267,"Include"
"JW2019_e1","JW2019_e1_8",6,"'hanger.bmp'",1,"Rhythmic",1,556,"Include"
"JW2019_e1","JW2019_e1_8",6,"'cement_mixer.bmp'",1,"Rhythmic",1,95,"Include"
"JW2019_e1","JW2019_e1_8",6,"'bowl2.bmp'",1,"Rhythmic",2,1342,"Include"
"JW2019_e1","JW2019_e1_8",6,"'armchair2.bmp'",1,"Rhythmic",2,871,"Include"
"JW2019_e1","JW2019_e1_10",1,"'moped.bmp'",1,"Arrythmic",6,1556,"Include"
