"exp","id","isold","condition1","condition2","rating","RT","excluding"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",4,1730,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,1101,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",3,1916,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,2777,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,1797,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",2,1383,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,1155,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,5442,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",6,2120,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",7,1850,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",4,3850,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,2680,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,1078,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",2,1292,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,4337,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",3,2144,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",8,2465,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",8,1313,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2448,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1568,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",4,2309,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",7,2622,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,1394,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",7,1765,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,4808,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",6,3202,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,5102,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",5,1591,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",5,2240,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",8,1440,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,1791,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,1704,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",5,1827,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,1706,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2542,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,1730,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",2,1542,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2804,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",2,1866,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,1553,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",3,1997,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,3217,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,1611,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,5165,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",6,2024,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1564,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1707,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,826,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2217,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2773,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",3,7335,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,4376,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",7,2136,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",6,1892,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2529,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",3,1519,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,1872,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,4024,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",3,1218,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",7,1977,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,6704,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",1,1843,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",4,6790,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,2353,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",2,1662,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",2,2565,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,2545,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",8,1174,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",2,2116,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,3615,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,2663,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,6410,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",7,2066,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1846,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,7497,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,3263,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",6,1672,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",7,4093,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2147,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",3,3233,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",4,1780,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,1448,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",5,3198,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,2355,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",5,2123,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",3,1473,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",3,1430,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,1499,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",5,6442,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,5252,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",4,1521,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,1380,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,1453,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",8,1888,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,2140,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,6716,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",5,2865,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",3,3372,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,2707,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",5,1684,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,5458,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",3,2311,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,2542,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,3917,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",3,1407,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",6,2509,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",5,3483,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,966,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,2379,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,873,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,1348,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,3695,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,2626,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",5,3769,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,1011,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",3,2491,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,4261,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",3,3905,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,2217,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,1920,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",5,1104,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,1406,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,2553,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,1436,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",3,2982,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,1549,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",5,1197,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,1359,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",8,3017,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1961,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",5,1521,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,3628,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",5,1317,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,1105,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",8,2321,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,1675,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",5,1591,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,1264,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,1247,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",8,1440,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",8,1131,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1679,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",5,2866,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",4,1012,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,6156,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",8,1788,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,1457,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",6,2533,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,1170,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,2654,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",5,1873,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",6,1556,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,2207,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,1503,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1660,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,2168,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,4310,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,1611,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,3446,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",3,805,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,1711,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2773,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",5,1845,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,1289,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",5,943,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",2,2075,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,14702,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,1148,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,3495,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,2144,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",4,2615,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,2981,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,1567,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,1287,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,2102,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,5581,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",3,1750,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,1699,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",7,1339,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",2,2859,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,2730,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,2402,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","LowF",3,2353,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",6,1468,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",4,4113,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",5,2657,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,2170,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",4,2588,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,1371,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","LowF",8,1042,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",8,857,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Short","HighF",2,3623,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","LowF",8,1147,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",8,1223,"Include"
"GKH1999_e1","GKH1999_e1_53",1,"Long","HighF",2,1928,"Include"
"GKH1999_e1","GKH1999_e1_53",0,"New","HighF",4,5217,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",1,5790,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",1,2678,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",6,3987,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","LowF",7,4137,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","LowF",8,2196,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",1,2670,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","HighF",8,1399,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",8,1594,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","HighF",8,2426,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",3,6276,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",2,3784,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Short","LowF",8,2003,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",8,850,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","HighF",8,923,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Short","HighF",8,827,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",2,5348,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","LowF",8,1675,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",7,1548,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","HighF",7,1040,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",7,1105,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","LowF",7,5679,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",2,2528,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",7,4608,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Short","LowF",8,1471,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",8,1077,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","HighF",2,4253,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Long","HighF",7,1929,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",7,4392,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",1,2250,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",1,1171,"Include"
"GKH1999_e1","GKH1999_e1_60",1,"Short","LowF",1,3387,"Include"
"GKH1999_e1","GKH1999_e1_60",0,"New","LowF",1,2054,"Include"
